epoch | target_train_loss | target_val_loss | target_val_acc | discrim_loss | discrim_acc
0 | 4.4679302373461685 | 2.641814193725586 | 0.1758 | 0.3842301649002793 | 0.8432507987220448
1 | 1.4104305733921625 | 2.411305302429199 | 0.1057 | 0.6710265213593888 | 0.6999550718849841
2 | 2.242102710007349 | 2.586571276855469 | 0.2267 | 0.5413145868542095 | 0.7898861821086262
3 | 2.145078033463296 | 2.5625010223388673 | 0.1457 | 0.3581304792255258 | 0.865714856230032
4 | 2.4983841178256903 | 3.461260146331787 | 0.2054 | 0.3099747820022388 | 0.8903254792332268
5 | 2.3800224004076793 | 3.4053541213989256 | 0.1701 | 0.3378041571083541 | 0.8723292731629393
6 | 2.8065183961022497 | 2.270019727897644 | 0.3505 | 0.3316611197238532 | 0.8814896166134185
7 | 2.5210964326034104 | 3.857288541793823 | 0.1923 | 0.32861319774636827 | 0.8718799920127795
8 | 2.7406194820729746 | 3.0190191539764406 | 0.2641 | 0.30822684575384035 | 0.8831120207667732
9 | 2.542876815210666 | 2.6250628120422363 | 0.4025 | 0.3352355428825552 | 0.8670626996805112
10 | 2.226145613791467 | 2.2110521915435792 | 0.439 | 0.33957582921646656 | 0.8572783546325878
11 | 2.1995121388196184 | 3.3869534812927244 | 0.2853 | 0.3390201383981461 | 0.8576777156549521
12 | 2.1313408087768067 | 4.025518671417236 | 0.1332 | 0.3434921650174327 | 0.8524361022364217
13 | 2.2239213778598588 | 2.4435825782775877 | 0.2751 | 0.3227066242942414 | 0.8665884584664537
14 | 2.2401190963727813 | 3.100322221374512 | 0.1916 | 0.35591036024185035 | 0.8495906549520766
15 | 2.582429535360957 | 2.98189866027832 | 0.2206 | 0.3086817888096689 | 0.8788688099041534
16 | 2.638522895830291 | 2.429674263763428 | 0.3302 | 0.26463207321616405 | 0.8958666134185304
17 | 3.2025431114683283 | 2.7445142772674562 | 0.3084 | 0.2432905362603573 | 0.907298322683706
18 | 3.377669174617739 | 2.6730326011657715 | 0.4043 | 0.19602114010971194 | 0.9271166134185304
19 | 3.387961923121897 | 2.937746053314209 | 0.2304 | 0.20019083681959696 | 0.9247703674121406
20 | 3.0124573772465024 | 3.001797407913208 | 0.1665 | 0.2051822198703647 | 0.924620607028754
21 | 3.7800971387926263 | 3.052872774887085 | 0.2825 | 0.16785395532227554 | 0.9396465654952076
22 | 3.2156974452536797 | 2.219342748260498 | 0.334 | 0.18427110218201964 | 0.930735822683706
23 | 4.2362616111781835 | 2.8552389068603516 | 0.3058 | 0.17641378153032197 | 0.9359774361022364
24 | 4.138362479438904 | 2.332965616607666 | 0.3386 | 0.13981755028446072 | 0.950479233226837
25 | 4.325302976427109 | 1.951484442138672 | 0.4544 | 0.13172816221539776 | 0.9561701277955271
26 | 4.16680736984489 | 3.795203281402588 | 0.2568 | 0.1531849942815761 | 0.9437150559105432
27 | 3.8542737902292195 | 2.1674538843154907 | 0.3577 | 0.1644009601312895 | 0.9394219249201278
28 | 4.185716826735082 | 3.6927711807250976 | 0.2017 | 0.14043804869865076 | 0.9504542731629393
29 | 4.978485777258491 | 2.694268661880493 | 0.2139 | 0.1844263086958339 | 0.9517272364217252
30 | 4.361181158902424 | 3.3275862854003906 | 0.2246 | 0.11776151655973813 | 0.9595397364217252
31 | 4.892907609807262 | 9.812172940063476 | 0.1459 | 0.11504915212920774 | 0.9596146166134185
32 | 4.568446933650665 | 1.9417491744995117 | 0.5353 | 0.14384165990609712 | 0.948157947284345
33 | 4.260146036473766 | 2.7812715892791746 | 0.3517 | 0.11922305082670226 | 0.9563198881789138
34 | 4.513492149375419 | 1.958193318939209 | 0.3828 | 0.15803500955192426 | 0.941194089456869
35 | 4.428935318135656 | 1.6564878387451172 | 0.4712 | 0.134189021342193 | 0.9519768370607029
36 | 4.541657990808803 | 2.798141105270386 | 0.2002 | 0.11206172190654201 | 0.9607627795527156
37 | 5.0266773604023545 | 2.428200701904297 | 0.1575 | 0.0980025245436131 | 0.9661291932907349
38 | 6.347546669309651 | 4.093039805603027 | 0.3188 | 0.04932695093264167 | 0.9828773961661342
39 | 5.937714083599307 | 2.7748669174194336 | 0.2399 | 0.06566712537113899 | 0.9796825079872205
40 | 5.3367094306579395 | 2.353585242462158 | 0.381 | 0.09901884117702278 | 0.9660792731629393
41 | 4.698988771743937 | 2.7497560108184813 | 0.4087 | 0.11689478824861324 | 0.9576926916932907
42 | 5.146998295789086 | 2.5160546867370606 | 0.4067 | 0.11678789245089688 | 0.9589656549520766
43 | 4.693835673489972 | 1.718829388809204 | 0.5015 | 0.12768893153332292 | 0.9522014776357828
44 | 5.229559999138212 | 3.7252448455810545 | 0.3556 | 0.09617005097278106 | 0.9656050319488818
45 | 6.100212667133409 | 2.3162695629119874 | 0.4419 | 0.059317340647367336 | 0.979832268370607
46 | 6.072727553236319 | 2.767007145309448 | 0.281 | 0.06853609696512643 | 0.9765125798722045
47 | 6.351471121817541 | 2.189065486526489 | 0.1833 | 0.06290861666381073 | 0.9774610623003195
48 | 6.9493543091553125 | 3.22908915977478 | 0.1116 | 0.06634894780778942 | 0.9791583466453674
49 | 6.311325878827269 | 3.00813274269104 | 0.3129 | 0.05690661038066775 | 0.981304912140575
50 | 5.996246537887426 | 1.3647001549243927 | 0.6494 | 0.11054993369363653 | 0.9601387779552716
