epoch | classifier_loss | classifier_acc | source_val_loss | source_val_acc | target_val_loss | target_val_acc | critic_loss
88 | 0.11650261053935103 | 0.9709002293577982 | 0.8332263317108154 | 0.8095 | 4.446443012237549 | 0.315 | -341.1860656738281
89 | 0.11421518560943253 | 0.9739105504587156 | 0.8169030175209046 | 0.8145 | 4.189024259567261 | 0.3705 | -338.29693603515625
90 | 0.11101979601683967 | 0.974197247706422 | 0.8479563174247742 | 0.8085 | 4.769544286727905 | 0.332 | -342.081787109375
91 | 0.10774576896374378 | 0.9752006880733946 | 0.8446735978126526 | 0.808 | 4.679703416824341 | 0.353 | -338.71954345703125
92 | 0.10566997411874456 | 0.9774942660550459 | 0.8510111236572265 | 0.8075 | 4.045416152954101 | 0.368 | -338.2179260253906
93 | 0.10233002104753748 | 0.9773509174311926 | 0.8572428479194641 | 0.8075 | 4.800016176223755 | 0.346 | -336.4710998535156
94 | 0.09811360221527038 | 0.9793577981651376 | 0.8503859586715699 | 0.8115 | 4.645149133682251 | 0.3285 | -335.71014404296875
95 | 0.10237086348987501 | 0.9747706422018348 | 0.8862258367538453 | 0.8125 | 4.9393710594177245 | 0.342 | -338.9198303222656
96 | 0.09531256809420542 | 0.9782110091743119 | 0.8851025373935699 | 0.802 | 4.577034271240234 | 0.3295 | -336.2984619140625
97 | 0.09120420814244025 | 0.978927752293578 | 0.8669745154380798 | 0.807 | 4.699235794067383 | 0.321 | -338.6766662597656
98 | 0.09274684032852497 | 0.9777809633027523 | 0.8806801820993424 | 0.806 | 4.903285255432129 | 0.3495 | -336.6385498046875
99 | 0.0894984203911976 | 0.979644495412844 | 0.8920820589065552 | 0.8055 | 4.9439983253479 | 0.3415 | -335.9571228027344
100 | 0.08376261251850413 | 0.9832282110091743 | 0.8862325091362 | 0.8065 | 4.706701236724854 | 0.3435 | -336.8793640136719
101 | 0.0838495247031844 | 0.9832282110091743 | 0.9063121404647827 | 0.806 | 4.758777729034424 | 0.3485 | -333.3031311035156
102 | 0.08219066566420258 | 0.9822247706422018 | 0.9233280620574951 | 0.808 | 5.196390502929687 | 0.3415 | -334.9131774902344
103 | 0.08251810895808794 | 0.9836582568807339 | 0.9199265947341919 | 0.8035 | 4.987023281097412 | 0.334 | -334.3553161621094
104 | 0.07726792816858773 | 0.9855217889908257 | 0.9092839503288269 | 0.8055 | 5.086369323730469 | 0.3385 | -333.9449462890625
105 | 0.07526428088409091 | 0.9860951834862385 | 0.9322463855743408 | 0.8015 | 4.7896852169036865 | 0.3395 | -335.5068664550781
106 | 0.07778617401325374 | 0.9848050458715596 | 0.925279769897461 | 0.7985 | 4.889058387756347 | 0.3435 | -336.92510986328125
107 | 0.07138650765249488 | 0.9868119266055045 | 0.9433399686813354 | 0.807 | 5.1148650817871095 | 0.34 | -336.9703063964844
108 | 0.0707182576110877 | 0.9872419724770642 | 0.9538051657676697 | 0.7985 | 5.595487308502197 | 0.3165 | -332.24298095703125
109 | 0.07314248976015716 | 0.9852350917431193 | 0.9673687324523926 | 0.8 | 5.04059041595459 | 0.317 | -334.94140625
110 | 0.06496841561288462 | 0.9893922018348624 | 0.9506593236923218 | 0.805 | 5.308696437835693 | 0.333 | -333.9183349609375
111 | 0.06383785687455344 | 0.9885321100917431 | 0.9618039631843567 | 0.8055 | 4.907829753875732 | 0.3475 | -331.51678466796875
112 | 0.06277754513222143 | 0.9902522935779816 | 0.9777806396484375 | 0.8045 | 5.221298881530762 | 0.346 | -330.27545166015625
113 | 0.061658176909619514 | 0.9913990825688074 | 0.9929465086460113 | 0.802 | 5.546672882080078 | 0.328 | -328.8888854980469
114 | 0.05577780314883508 | 0.991829128440367 | 1.0022212338447571 | 0.801 | 5.354797157287598 | 0.343 | -330.7084045410156
115 | 0.05591740636923991 | 0.9926892201834863 | 0.9744404997825623 | 0.797 | 5.476439254760742 | 0.317 | -329.5784606933594
116 | 0.05413234668758211 | 0.9929759174311926 | 1.0123885259628296 | 0.8095 | 5.438038764953613 | 0.3435 | -327.5952453613281
117 | 0.05291232993023111 | 0.9935493119266054 | 0.997955265045166 | 0.806 | 5.336065814971924 | 0.348 | -325.8470153808594
118 | 0.05188352078917103 | 0.9919724770642202 | 1.0140298871994018 | 0.8055 | 5.806917198181153 | 0.3355 | -326.66790771484375
119 | 0.050074993675455044 | 0.9941227064220184 | 1.0170930957794189 | 0.806 | 5.455794422149658 | 0.355 | -323.8609313964844
120 | 0.04808367273573755 | 0.9942660550458715 | 1.040375237941742 | 0.795 | 5.6779039726257325 | 0.34 | -323.3209228515625
121 | 0.046734706233810944 | 0.995269495412844 | 1.0119101934432984 | 0.801 | 5.4099950656890865 | 0.3345 | -323.4539794921875
122 | 0.051521895461878096 | 0.992545871559633 | 1.0311498474478722 | 0.801 | 5.367164733886718 | 0.341 | -321.6682434082031
123 | 0.04568688966197158 | 0.994552752293578 | 1.0458434858322143 | 0.795 | 5.816198650360107 | 0.321 | -317.86102294921875
124 | 0.045514295394575105 | 0.9935493119266054 | 1.0725349597930909 | 0.801 | 5.872755603790283 | 0.344 | -318.9089660644531
125 | 0.044013250884044605 | 0.9946961009174312 | 1.0534191761016847 | 0.8 | 6.28226123046875 | 0.3185 | -315.71630859375
126 | 0.03967637278207945 | 0.9977064220183486 | 1.0545970611572266 | 0.795 | 5.844890380859375 | 0.3145 | -318.7633056640625
127 | 0.0409338693775305 | 0.9948394495412844 | 1.0663144516944885 | 0.799 | 5.731766460418701 | 0.351 | -315.50628662109375
128 | 0.04200315167016666 | 0.9951261467889908 | 1.0932585337162017 | 0.7965 | 6.233362842559814 | 0.331 | -318.94757080078125
129 | 0.03996086680253438 | 0.9955561926605505 | 1.084860523790121 | 0.797 | 5.889865802764892 | 0.3325 | -314.18658447265625
130 | 0.037975123827132064 | 0.9956995412844036 | 1.0816020259857178 | 0.7915 | 5.8790654296875 | 0.3505 | -310.68994140625
131 | 0.036434076059985596 | 0.9959862385321101 | 1.0734916491508484 | 0.7975 | 5.997105262756348 | 0.3385 | -310.2138671875
132 | 0.03602927951398519 | 0.997276376146789 | 1.1068298635482787 | 0.796 | 6.014473754882813 | 0.356 | -307.783203125
133 | 0.034979176485415445 | 0.9969896788990825 | 1.0842608618736267 | 0.79 | 5.897199066162109 | 0.321 | -308.5552062988281
134 | 0.03158206402520658 | 0.9989965596330275 | 1.096373613357544 | 0.7955 | 5.788420707702636 | 0.3375 | -304.76953125
135 | 0.032270597054734146 | 0.9974197247706422 | 1.1466933059692384 | 0.792 | 6.659827835083008 | 0.345 | -302.9146728515625
136 | 0.03397508837077596 | 0.997276376146789 | 1.1231487428843976 | 0.797 | 6.245387554168701 | 0.3085 | -303.1262512207031
137 | 0.03003278599385548 | 0.9982798165137615 | 1.1248371224403382 | 0.789 | 6.120273906707764 | 0.3175 | -300.2868957519531
138 | 0.033375658974940076 | 0.9967029816513762 | 1.1449817695617677 | 0.793 | 6.459664176940918 | 0.321 | -297.8468933105469
139 | 0.03029528275610657 | 0.997276376146789 | 1.1163396182060241 | 0.798 | 5.678917510986328 | 0.3625 | -299.6219787597656
140 | 0.03115057330065911 | 0.9969896788990825 | 1.1183055667877198 | 0.8025 | 5.87059998703003 | 0.334 | -296.0251159667969
141 | 0.028391912032704834 | 0.997993119266055 | 1.1411806325912475 | 0.79 | 6.345049858093262 | 0.3415 | -296.1379089355469
142 | 0.025709010207803425 | 0.9988532110091743 | 1.1667754735946656 | 0.7995 | 6.057455604553223 | 0.353 | -291.9222717285156
143 | 0.024915585824109 | 0.9994266055045872 | 1.1495748434066773 | 0.7895 | 6.328260036468506 | 0.336 | -287.7666015625
144 | 0.027136855485310796 | 0.9978497706422018 | 1.2367990245819092 | 0.798 | 6.708434074401856 | 0.353 | -290.345458984375
145 | 0.04063174783875909 | 0.9921158256880734 | 1.2127625690698625 | 0.802 | 6.613104537963867 | 0.371 | -305.1586608886719
146 | 0.026076834260084485 | 0.9978497706422018 | 1.1856422305107117 | 0.795 | 6.572611843109131 | 0.3275 | -297.39520263671875
147 | 0.02424155884430906 | 0.9985665137614679 | 1.1611937747001648 | 0.7965 | 6.195146942138672 | 0.3405 | -289.7281188964844
148 | 0.02409291322932604 | 0.9982798165137615 | 1.1958750371932982 | 0.788 | 6.51756867980957 | 0.335 | -283.9302673339844
149 | 0.020269457891651795 | 0.9997133027522935 | 1.1666642117500305 | 0.798 | 6.324570541381836 | 0.355 | -283.068359375
150 | 0.019843696680671853 | 0.9995699541284404 | 1.171712640762329 | 0.7925 | 6.26686446762085 | 0.324 | -278.1560974121094
151 | 0.0240756848040934 | 0.9987098623853211 | 1.1751749925613404 | 0.802 | 6.361074687957764 | 0.347 | -280.58709716796875
152 | 0.06010205573786836 | 0.984375 | 1.3589460411071776 | 0.787 | 6.797521530151367 | 0.3855 | -297.3008728027344
153 | 0.06559357067587179 | 0.9822247706422018 | 1.2346184539794922 | 0.7965 | 6.832172157287598 | 0.3255 | -313.179931640625
154 | 0.020937569016471095 | 0.9991399082568807 | 1.1838860988616944 | 0.791 | 6.316417976379395 | 0.3285 | -287.516845703125
155 | 0.017965410302025735 | 0.9995699541284404 | 1.1695997800827027 | 0.7985 | 6.6517043800354 | 0.325 | -275.1581115722656
156 | 0.01772355407886549 | 0.9995699541284404 | 1.1837431392669677 | 0.797 | 6.367371704101562 | 0.335 | -269.79931640625
157 | 0.017053831240521112 | 0.9998566513761468 | 1.193623062133789 | 0.797 | 6.456979915618897 | 0.3365 | -269.794677734375
158 | 0.016830525416539076 | 0.9998566513761468 | 1.1848120279312133 | 0.795 | 6.80277815246582 | 0.331 | -266.6147766113281
159 | 0.016588602714889912 | 0.9997133027522935 | 1.1993115339279175 | 0.793 | 6.657600608825684 | 0.3245 | -266.1493225097656
160 | 0.01683698765027824 | 0.9998566513761468 | 1.2165282411575318 | 0.7905 | 6.665972087860108 | 0.3355 | -262.7101745605469
161 | 0.017249838842096132 | 0.9998566513761468 | 1.211574125289917 | 0.7935 | 6.652558979034424 | 0.324 | -261.659423828125
162 | 0.01792199215467233 | 0.9994266055045872 | 1.2329092254638672 | 0.794 | 6.491590324401855 | 0.3335 | -262.4764404296875
163 | 0.015424572550819828 | 0.9998566513761468 | 1.2064502301216125 | 0.7915 | 6.649505992889404 | 0.3355 | -261.4537658691406
164 | 0.016303348521608006 | 0.9998566513761468 | 1.1996620984077453 | 0.788 | 6.477252616882324 | 0.3255 | -258.5974426269531
165 | 0.016954212295694635 | 0.9995699541284404 | 1.2586058659851551 | 0.8025 | 7.115362373352051 | 0.334 | -256.0146484375
166 | 0.030672182153842046 | 0.994552752293578 | 1.3060176355838775 | 0.783 | 6.67948547744751 | 0.3345 | -271.76055908203125
167 | 0.0346447985038298 | 0.9922591743119266 | 1.2368823518753052 | 0.8025 | 6.251859809875488 | 0.3605 | -273.8701171875
168 | 0.01728735607835131 | 0.9994266055045872 | 1.2282810201644898 | 0.7975 | 6.799240291595459 | 0.34 | -262.699951171875
169 | 0.014896054658184358 | 0.9998566513761468 | 1.2224081087112426 | 0.796 | 6.43135368347168 | 0.3365 | -254.2493896484375
170 | 0.01526313080717254 | 0.9997133027522935 | 1.249452927827835 | 0.789 | 6.694949195861817 | 0.314 | -252.59335327148438
171 | 0.014060267789819099 | 0.9998566513761468 | 1.2403346920013427 | 0.7985 | 6.497193641662598 | 0.3515 | -248.3419189453125
172 | 0.014302360560369053 | 0.9995699541284404 | 1.23919172000885 | 0.7945 | 6.343702365875244 | 0.3215 | -249.5413818359375
173 | 0.01375168749054364 | 0.9997133027522935 | 1.2426432929039002 | 0.793 | 6.559473251342774 | 0.316 | -246.0173797607422
174 | 0.015151993721860265 | 0.9992832568807339 | 1.2532805442810058 | 0.786 | 6.553761138916015 | 0.337 | -244.66827392578125
175 | 0.013343780993595036 | 0.9998566513761468 | 1.260926544189453 | 0.795 | 6.631762069702148 | 0.3535 | -241.99581909179688
176 | 0.018935340738624608 | 0.9985665137614679 | 1.30032359790802 | 0.791 | 6.492925457000732 | 0.342 | -248.65304565429688
177 | 0.04961572689166583 | 0.9852350917431193 | 1.33976780128479 | 0.801 | 6.592790111541748 | 0.3715 | -269.54443359375
178 | 0.026420633193242168 | 0.9936926605504587 | 1.334126275062561 | 0.792 | 7.167077209472656 | 0.3125 | -269.3235168457031
179 | 0.013471979455629347 | 0.9998566513761468 | 1.2551111540794373 | 0.7955 | 6.518554134368896 | 0.3485 | -249.37806701660156
180 | 0.011734293829307917 | 0.9997133027522935 | 1.2584098143577576 | 0.7965 | 6.607945220947266 | 0.3445 | -240.5767822265625
181 | 0.011637463317671364 | 0.9998566513761468 | 1.2748778133392333 | 0.7975 | 6.546123992919922 | 0.34 | -237.7567138671875
182 | 0.011443092336092111 | 0.9997133027522935 | 1.2497910690307616 | 0.794 | 6.719235656738281 | 0.334 | -235.67807006835938
183 | 0.013644084475353497 | 0.9992832568807339 | 1.2267373318672181 | 0.792 | 6.615442354202271 | 0.3305 | -235.9475860595703
184 | 0.013219955003470046 | 0.9997133027522935 | 1.2664046640396118 | 0.795 | 6.638319850921631 | 0.3375 | -238.45559692382812
185 | 0.011092439400664436 | 0.9998566513761468 | 1.2909966945648192 | 0.792 | 6.872357177734375 | 0.3255 | -229.38453674316406
186 | 0.011038603944652671 | 0.9998566513761468 | 1.2888875770568848 | 0.7985 | 6.755154361724854 | 0.351 | -226.78152465820312
187 | 0.011775529951950825 | 0.9998566513761468 | 1.306252737045288 | 0.7875 | 7.284439208984375 | 0.3305 | -229.0554656982422
188 | 0.011594320288560259 | 0.9998566513761468 | 1.2990115010738372 | 0.798 | 6.883126983642578 | 0.32 | -227.50704956054688
189 | 0.011659446838867226 | 0.9997133027522935 | 1.2782488603293896 | 0.7905 | 6.614560707092285 | 0.345 | -225.93910217285156
190 | 0.0108469925103111 | 1.0 | 1.2788158464431763 | 0.7915 | 6.748055671691895 | 0.343 | -223.49417114257812
191 | 0.011442558795059904 | 0.9998566513761468 | 1.2895871000289918 | 0.797 | 7.303879776000977 | 0.33 | -225.41229248046875
192 | 0.06020590277610842 | 0.9803612385321101 | 1.4404983849525452 | 0.7835 | 6.181900871276856 | 0.3615 | -245.5573272705078
193 | 0.07523947319340542 | 0.976920871559633 | 1.311164752960205 | 0.794 | 6.922152725219727 | 0.3315 | -282.2491149902344
194 | 0.014593398087410205 | 0.9987098623853211 | 1.3015237011909484 | 0.7955 | 7.0196041603088375 | 0.3285 | -247.50328063964844
195 | 0.010423149746936668 | 1.0 | 1.2717368688583375 | 0.797 | 6.746599632263184 | 0.332 | -233.4104461669922
196 | 0.00968852294865278 | 1.0 | 1.2591158447265625 | 0.793 | 6.758874572753906 | 0.3285 | -225.55604553222656
197 | 0.00925438220339289 | 1.0 | 1.260752571105957 | 0.798 | 6.60143363571167 | 0.344 | -221.73191833496094
198 | 0.009076201955044489 | 1.0 | 1.2619907221794129 | 0.796 | 6.79673403930664 | 0.329 | -218.09942626953125
199 | 0.008933952761762733 | 1.0 | 1.2509534809589387 | 0.797 | 6.4729203033447265 | 0.3435 | -215.66641235351562
200 | 0.008837047035147974 | 1.0 | 1.2506782879829408 | 0.7955 | 6.424696529388428 | 0.331 | -213.8949737548828
201 | 0.008571960339579014 | 1.0 | 1.2729551893025637 | 0.792 | 6.872762321472168 | 0.328 | -211.93264770507812
202 | 0.008530805976805063 | 1.0 | 1.2569168210029602 | 0.794 | 6.5720537033081055 | 0.343 | -210.6663360595703
203 | 0.008848063226943032 | 1.0 | 1.2710885553359985 | 0.797 | 6.839768413543701 | 0.329 | -209.10394287109375
204 | 0.008822120444148505 | 1.0 | 1.280109010696411 | 0.7955 | 6.7407105484008785 | 0.3275 | -207.22547912597656
205 | 0.008798132035368627 | 1.0 | 1.276842244386673 | 0.7955 | 6.917603366851806 | 0.331 | -207.41064453125
