epoch | target_train_loss | target_val_loss | target_val_acc | discrim_loss | discrim_acc
0 | 2.8009107788221552 | 5.292786508160084 | 0.0966616841056303 | 0.36804644919529156 | 0.8171452702702703
1 | 2.8108100530204423 | 2.683687188581382 | 0.3278525161933234 | 0.2003887047034663 | 0.9324324324324325
2 | 2.339678856210971 | 2.8453371236142555 | 0.1768809167912307 | 0.2502814524278447 | 0.9286317567567568
3 | 3.128046841796385 | 3.6923318035161845 | 0.09367214748380667 | 0.14042061922215932 | 0.9691722972972973
4 | 4.1860414141908695 | 2.347628878192873 | 0.2386646736422521 | 0.03707528318832251 | 0.9936655405405406
5 | 4.146344106131737 | 1.6275743826384799 | 0.4773293472845042 | 0.15148286418234175 | 0.9605152027027027
6 | 4.331933616498195 | 1.7729349088835133 | 0.4469357249626308 | 0.13842076632018024 | 0.9571368243243243
7 | 5.2315773023377865 | 3.1855770149335494 | 0.30792227204783257 | 0.14696848996587702 | 0.9459459459459459
8 | 4.798436357340681 | 4.824533925343938 | 0.16890881913303438 | 0.11826389680641729 | 0.9660050675675675
9 | 5.387616686864731 | 1.5522170447269719 | 0.547085201793722 | 0.07216952174801279 | 0.9790962837837838
10 | 5.1196877453305305 | 1.1349705064480853 | 0.6781265570503239 | 0.08810082007501577 | 0.9740287162162162
11 | 5.090732355730249 | 1.5914472492999203 | 0.6073741903338316 | 0.07565896585583687 | 0.9757179054054054
12 | 5.430220549259711 | 2.0923693272743167 | 0.5555555555555556 | 0.06736458106771917 | 0.9786739864864865
13 | 5.117407770331846 | 1.6494208686554912 | 0.6651718983557549 | 0.09606764395091985 | 0.9668496621621622
14 | 5.250615721448846 | 1.3658211852521758 | 0.7269556552067763 | 0.08932067111537263 | 0.9683277027027027
15 | 5.528383331561307 | 1.4585974350103883 | 0.7070254110612855 | 0.08622912216830898 | 0.9693834459459459
16 | 5.789614869913923 | 1.2640843983604115 | 0.6935724962630793 | 0.07755672901466086 | 0.9719172297297297
17 | 5.485058139223571 | 1.229351928534648 | 0.7488789237668162 | 0.05665943051713544 | 0.9837415540540541
18 | 5.804182984413357 | 1.549635790448077 | 0.672645739910314 | 0.07671252721165484 | 0.9738175675675675
19 | 5.682708808041494 | 1.1369427242383592 | 0.737419033383159 | 0.06508003525133874 | 0.9776182432432432
20 | 6.003717020017292 | 1.1015623267396624 | 0.7628300946686597 | 0.07278873252908925 | 0.9752956081081081
21 | 6.036782903408786 | 1.4577107650460328 | 0.7473841554559043 | 0.05996473058051354 | 0.9797297297297297
22 | 6.451809401905865 | 1.4469440858579121 | 0.7508719481813653 | 0.06892998627311475 | 0.9763513513513513
23 | 6.618320688195185 | 1.1722884033827503 | 0.757847533632287 | 0.05878910364432109 | 0.9780405405405406
24 | 6.50359626210064 | 1.1986575869701368 | 0.7658196312904834 | 0.0683728879367983 | 0.972972972972973
25 | 6.6295449143156 | 1.5116133351912828 | 0.7463876432486298 | 0.06171040513829605 | 0.9769847972972973
26 | 6.519333003857814 | 1.457272420905987 | 0.7458893871449925 | 0.05018293079794259 | 0.9824746621621622
27 | 6.77648628742323 | 1.5215748453472882 | 0.7473841554559043 | 0.07257563122422309 | 0.9759290540540541
28 | 6.435633007539522 | 1.4872945846760517 | 0.7618335824613851 | 0.0789036713540554 | 0.9714949324324325
29 | 5.869169453962134 | 1.5650861028063991 | 0.7603388141504733 | 0.062026089107668075 | 0.9767736486486487
30 | 6.710439437026277 | 1.4678249752931352 | 0.7314399601395117 | 0.044843073732949594 | 0.9837415540540541
31 | 6.424921202003409 | 1.444198596251801 | 0.759840558046836 | 0.05629717870741277 | 0.9788851351351351
32 | 6.6650454451184755 | 1.6512650014395494 | 0.7339312406576981 | 0.07579183251269765 | 0.9725506756756757
33 | 6.477200411875313 | 1.512865791792411 | 0.7533632286995515 | 0.059295459700798664 | 0.9782516891891891
34 | 6.721593134993807 | 1.9270301531010976 | 0.6875934230194319 | 0.06728245227320774 | 0.9778293918918919
35 | 6.411194315744103 | 1.7057240673957563 | 0.7349277528649726 | 0.048872750655219364 | 0.9828969594594594
36 | 6.802375303495914 | 1.771152544211676 | 0.7234678624813154 | 0.07189665674357801 | 0.9708614864864865
37 | 6.916579141529328 | 2.2579354593631455 | 0.6970602889885401 | 0.06139187313414909 | 0.9771959459459459
38 | 7.011139755948968 | 1.816564338386623 | 0.7159940209267563 | 0.06825563895541269 | 0.9757179054054054
39 | 6.98172851877475 | 2.875381349507528 | 0.6397608370702541 | 0.061897775561020184 | 0.9780405405405406
40 | 6.844303813549357 | 2.5783140541726697 | 0.6736422521175884 | 0.06288057152886649 | 0.9761402027027027
41 | 6.9709245568021725 | 3.218168372471177 | 0.6233183856502242 | 0.06442277745117207 | 0.9759290540540541
42 | 6.776872669884918 | 4.055384150059828 | 0.5560538116591929 | 0.05322772480950162 | 0.9831081081081081
43 | 7.176584265647678 | 3.764751104080208 | 0.593423019431988 | 0.04842745267307839 | 0.9818412162162162
44 | 7.081539801501353 | 5.122939488515963 | 0.49975087194818135 | 0.06442053807345596 | 0.9759290540540541
45 | 7.239138121998638 | 5.403430636985182 | 0.4683607374190334 | 0.09860430355813052 | 0.9630489864864865
46 | 6.604218850442029 | 4.3798235960724226 | 0.5834578973592427 | 0.0933047769641554 | 0.9683277027027027
