epoch | classifier_loss | classifier_acc | source_val_loss | source_val_acc | target_val_loss | target_val_acc | critic_loss
19 | 0.02885264572644726 | 0.9967029816513762 | 0.07167878122627735 | 0.976 | 0.4652311339378357 | 0.8605 | -325.5533447265625
20 | 0.027138168791121027 | 0.997276376146789 | 0.07195934505760669 | 0.979 | 0.5013895225524903 | 0.8525 | -312.9548034667969
21 | 0.0233142515815316 | 0.9985665137614679 | 0.07839082157611847 | 0.9745 | 0.46661320638656617 | 0.8645 | -307.6022033691406
22 | 0.024544568576448416 | 0.9968463302752294 | 0.06761575621366502 | 0.979 | 0.5448868913650513 | 0.849 | -295.4521484375
23 | 0.02031227096556387 | 0.9992832568807339 | 0.07389087714254856 | 0.976 | 0.42442612421512604 | 0.877 | -284.7117004394531
24 | 0.020048845640528914 | 0.9987098623853211 | 0.07830529356934131 | 0.978 | 0.44976713600754736 | 0.872 | -272.865234375
25 | 0.018802344658061725 | 0.9982798165137615 | 0.07359342885017395 | 0.9765 | 0.5155592339038849 | 0.863 | -271.1183776855469
26 | 0.01857845124216118 | 0.9988532110091743 | 0.07474375784397125 | 0.9765 | 0.5169425067901612 | 0.8555 | -256.4432678222656
27 | 0.01749855023167959 | 0.9982798165137615 | 0.07297053614258767 | 0.978 | 0.49502048873901366 | 0.865 | -252.38966369628906
28 | 0.015784449245216787 | 0.9991399082568807 | 0.06381814004480839 | 0.9795 | 0.47304442858695983 | 0.8665 | -246.1390838623047
29 | 0.015176668733255853 | 0.9995699541284404 | 0.07545173010230065 | 0.979 | 0.521065673828125 | 0.8565 | -233.24282836914062
30 | 0.014332893597167155 | 0.9992832568807339 | 0.0760628463625908 | 0.9765 | 0.4761999782621861 | 0.8685 | -231.9976806640625
31 | 0.013787415928480753 | 0.9994266055045872 | 0.0738331338763237 | 0.978 | 0.4989328145384789 | 0.8645 | -219.09371948242188
32 | 0.012599952258340536 | 0.9997133027522935 | 0.07905488622654229 | 0.9765 | 0.507737777709961 | 0.868 | -214.66505432128906
33 | 0.011585842867151176 | 0.9998566513761468 | 0.0670801223218441 | 0.977 | 0.5512385964393616 | 0.857 | -206.7425537109375
34 | 0.011783686968489387 | 0.9997133027522935 | 0.07322451005876064 | 0.978 | 0.5464524354934692 | 0.8575 | -204.2161102294922
35 | 0.010883933922207547 | 1.0 | 0.07074124132096768 | 0.978 | 0.47781102180480955 | 0.8755 | -196.8888702392578
36 | 0.01081856444409681 | 0.9995699541284404 | 0.10269485361874103 | 0.9675 | 0.612706537604332 | 0.846 | -193.1616973876953
37 | 0.011344452619279197 | 0.9995699541284404 | 0.07243171569705009 | 0.976 | 0.5530449917316437 | 0.856 | -190.9611358642578
38 | 0.010924287627925328 | 0.9992832568807339 | 0.0821512495726347 | 0.974 | 0.5442644820213318 | 0.866 | -188.96261596679688
39 | 0.01432346055335408 | 0.997993119266055 | 0.09018030450120568 | 0.972 | 0.5672461333274841 | 0.849 | -196.1768341064453
40 | 0.009380819483173139 | 1.0 | 0.07949855676293373 | 0.9765 | 0.5302807693481445 | 0.862 | -179.64279174804688
41 | 0.009688931896453808 | 0.9991399082568807 | 0.08205896916985511 | 0.9745 | 0.5533117489814758 | 0.855 | -169.62608337402344
42 | 0.010858108231866169 | 0.9988532110091743 | 0.0878838701248169 | 0.9735 | 0.49223018646240235 | 0.8765 | -177.40074157714844
43 | 0.008381851720239182 | 1.0 | 0.07367583973705769 | 0.977 | 0.5440550193786621 | 0.8665 | -161.50149536132812
44 | 0.006834969154148952 | 1.0 | 0.0817111772596836 | 0.978 | 0.48604462659358977 | 0.8745 | -151.70494079589844
45 | 0.0066922335285232015 | 1.0 | 0.06828989472985268 | 0.979 | 0.5688068766593933 | 0.855 | -143.05397033691406
46 | 0.006512959305103014 | 1.0 | 0.07704573261458426 | 0.977 | 0.5237171070575715 | 0.862 | -141.6102294921875
47 | 0.008016054473663553 | 0.9997133027522935 | 0.08126067707315088 | 0.977 | 0.6406881380081176 | 0.843 | -148.39605712890625
48 | 0.009728647340217247 | 0.9989965596330275 | 0.08890260088443756 | 0.972 | 0.5440088548660278 | 0.8575 | -149.3333282470703
49 | 0.014556350408617509 | 0.9961295871559633 | 0.09969247208535671 | 0.973 | 0.6590558757781982 | 0.85 | -174.7735595703125
50 | 0.012077894235892785 | 0.9974197247706422 | 0.08244221133738756 | 0.976 | 0.5919100654125213 | 0.8545 | -166.9405517578125
51 | 0.006882055540816909 | 0.9995699541284404 | 0.07101348401512951 | 0.9815 | 0.5891327095031739 | 0.861 | -141.69287109375
52 | 0.005515495686868735 | 0.9998566513761468 | 0.07370013903826475 | 0.978 | 0.5637549962997437 | 0.855 | -125.93995666503906
53 | 0.00515647962210922 | 1.0 | 0.08049172941967844 | 0.975 | 0.5639903869628906 | 0.856 | -123.0120620727539
54 | 0.005260688250610998 | 0.9998566513761468 | 0.07912175321578979 | 0.975 | 0.6507715158462525 | 0.8455 | -120.30201721191406
55 | 0.004929027639739557 | 1.0 | 0.07357166504859924 | 0.976 | 0.5915231533050537 | 0.8575 | -115.32878875732422
56 | 0.004608405589493453 | 1.0 | 0.07616438674926758 | 0.977 | 0.5293118929862977 | 0.8695 | -110.4776840209961
57 | 0.004465192570265622 | 1.0 | 0.08076697695255279 | 0.978 | 0.5419586334228516 | 0.864 | -107.24849700927734
58 | 0.004519732143524863 | 1.0 | 0.08323475460149347 | 0.9725 | 0.5531697630882263 | 0.8625 | -104.16737365722656
59 | 0.004208773444513491 | 1.0 | 0.08385661554336547 | 0.9735 | 0.5424148850440978 | 0.868 | -105.40493774414062
60 | 0.0050331086263171645 | 0.9997133027522935 | 0.09452792830578984 | 0.9725 | 0.6025490664243698 | 0.8645 | -103.62108612060547
61 | 0.006177222860043595 | 0.9994266055045872 | 0.09483846216276288 | 0.971 | 0.6365900475978852 | 0.8545 | -112.01952362060547
62 | 0.03702114218388847 | 0.9888188073394495 | 0.09971789246797562 | 0.973 | 0.8276685948371887 | 0.808 | -177.2637176513672
63 | 0.0221873567308248 | 0.9931192660550459 | 0.08287146982550621 | 0.975 | 0.6824178245067597 | 0.854 | -165.8445587158203
64 | 0.013335296633191954 | 0.9971330275229358 | 0.0814303811788559 | 0.9755 | 0.6087513998746872 | 0.8575 | -144.27035522460938
65 | 0.005012650094037756 | 0.9998566513761468 | 0.08265359945595264 | 0.974 | 0.5385721787810326 | 0.87 | -115.17515563964844
66 | 0.004390422996013946 | 1.0 | 0.07929404213652015 | 0.976 | 0.6020403488986195 | 0.86 | -103.63218688964844
67 | 0.003981687080482482 | 1.0 | 0.08880019798874855 | 0.9735 | 0.6010669741630554 | 0.859 | -98.78437042236328
68 | 0.0038807037470161643 | 1.0 | 0.07875346951931715 | 0.9775 | 0.5912998194694519 | 0.8665 | -95.20525360107422
69 | 0.0036389417940998503 | 1.0 | 0.08288162198662757 | 0.975 | 0.5998838200569153 | 0.862 | -93.48079681396484
70 | 0.0035301052234690943 | 1.0 | 0.08580310686677695 | 0.976 | 0.551788946390152 | 0.8705 | -89.92386627197266
71 | 0.0033960158289452896 | 1.0 | 0.08741257452219725 | 0.9745 | 0.5981571550369262 | 0.864 | -87.49296569824219
72 | 0.0036187129967777624 | 1.0 | 0.08775561958551407 | 0.974 | 0.6200129084587097 | 0.862 | -86.89569091796875
73 | 0.0032152335491638048 | 1.0 | 0.0912621692828834 | 0.974 | 0.6213302505016327 | 0.86 | -85.29276275634766
74 | 0.003457657517566252 | 1.0 | 0.08617932847142219 | 0.9765 | 0.5810286741256714 | 0.8635 | -83.98979187011719
75 | 0.003189902260275814 | 1.0 | 0.09203142112493515 | 0.9745 | 0.6636466869711876 | 0.8555 | -81.16993713378906
76 | 0.003176887338626446 | 1.0 | 0.09298231326229871 | 0.9715 | 0.6608681963682175 | 0.851 | -80.0032958984375
77 | 0.0030791210256294783 | 1.0 | 0.09379558204114437 | 0.973 | 0.6649442946910858 | 0.849 | -78.21539306640625
78 | 0.003178511352124496 | 1.0 | 0.09212508726865053 | 0.975 | 0.7475930194854736 | 0.8455 | -76.12710571289062
79 | 0.028215198291128143 | 0.991829128440367 | 0.21051162753999234 | 0.9625 | 0.8929232130050659 | 0.841 | -111.84476470947266
80 | 0.06344057008017435 | 0.982368119266055 | 0.11025229173898697 | 0.968 | 0.7286151924133301 | 0.8595 | -212.236328125
81 | 0.010353456345243152 | 0.9974197247706422 | 0.09416625643800944 | 0.9725 | 0.7371587743759155 | 0.844 | -145.4198455810547
82 | 0.00514353861778103 | 0.9995699541284404 | 0.08759502411819994 | 0.972 | 0.6648480515480042 | 0.8525 | -111.5751724243164
83 | 0.00438982174451967 | 0.9998566513761468 | 0.08900775497220456 | 0.9755 | 0.5765184237957001 | 0.8645 | -100.54429626464844
84 | 0.0036692248957462337 | 1.0 | 0.08751698972284794 | 0.9745 | 0.5952667213082313 | 0.86 | -92.37590026855469
85 | 0.0033818162911477575 | 1.0 | 0.09403187668323516 | 0.9725 | 0.6239449143409729 | 0.862 | -87.2289047241211
86 | 0.0032710225498645542 | 1.0 | 0.09056372988224029 | 0.974 | 0.6122142834663391 | 0.8625 | -83.49368286132812
87 | 0.0030448194603871453 | 1.0 | 0.09379597947001457 | 0.971 | 0.6540158891677856 | 0.857 | -81.09208679199219
88 | 0.0030592051446822325 | 1.0 | 0.09194130206108093 | 0.9715 | 0.6440626535415649 | 0.8575 | -79.1466293334961
89 | 0.00292073163831897 | 1.0 | 0.09545186114311219 | 0.9725 | 0.6185396094322204 | 0.8595 | -76.47312927246094
90 | 0.0029143933046592075 | 1.0 | 0.10119603269547224 | 0.9705 | 0.6816332800388336 | 0.8525 | -74.65508270263672
91 | 0.002738108664618617 | 1.0 | 0.09548219408094882 | 0.974 | 0.66649587059021 | 0.857 | -74.86420440673828
92 | 0.002546654285760511 | 1.0 | 0.09221807136945427 | 0.9715 | 0.6077554254531861 | 0.862 | -72.02648162841797
93 | 0.0025638368599108256 | 1.0 | 0.099252267729491 | 0.969 | 0.6932622632980346 | 0.847 | -70.7656021118164
94 | 0.0025164694749587858 | 1.0 | 0.09050029517710209 | 0.9755 | 0.6601897449493408 | 0.8565 | -70.68916320800781
95 | 0.00245617805668281 | 1.0 | 0.1048549563139677 | 0.9735 | 0.6535785579681397 | 0.8585 | -69.24768829345703
96 | 0.0024955901317298412 | 1.0 | 0.10038355158269405 | 0.9735 | 0.6426321873664856 | 0.8575 | -67.13351440429688
97 | 0.0024476571861919393 | 1.0 | 0.10744955505430698 | 0.9715 | 0.677075825214386 | 0.8525 | -66.13841247558594
98 | 0.002381837452065473 | 1.0 | 0.10057388147711754 | 0.9735 | 0.6774408338069916 | 0.854 | -65.11626434326172
99 | 0.002381438118674784 | 1.0 | 0.11406569989770651 | 0.9715 | 0.6858206450939178 | 0.856 | -64.30925750732422
100 | 0.002419961711718624 | 1.0 | 0.10221203027665615 | 0.9745 | 0.613379725933075 | 0.862 | -65.07461547851562
101 | 0.002317437675670473 | 1.0 | 0.10304864472150803 | 0.97 | 0.6397761024311185 | 0.8585 | -63.21290969848633
102 | 0.0022091279962471763 | 1.0 | 0.10256136283278465 | 0.969 | 0.6993545093536377 | 0.848 | -61.461673736572266
103 | 0.0022091303109362244 | 1.0 | 0.09992553323507308 | 0.974 | 0.6805793281570077 | 0.8515 | -61.007789611816406
104 | 0.0024027534960256464 | 1.0 | 0.11759432438760996 | 0.9705 | 0.8272317175865174 | 0.8365 | -59.42375183105469
105 | 0.0022038545100650656 | 1.0 | 0.10824524801969528 | 0.9685 | 0.7602055077552795 | 0.844 | -62.34391403198242
106 | 0.03931250645076309 | 0.991829128440367 | 0.24857826938666402 | 0.954 | 1.320513632774353 | 0.797 | -105.9146957397461
107 | 0.0636255861825519 | 0.981651376146789 | 0.14059587214142083 | 0.9635 | 0.9477880783081055 | 0.8215 | -178.7169952392578
108 | 0.02073113591310893 | 0.9936926605504587 | 0.11698007570020855 | 0.9685 | 0.7844108819961548 | 0.8375 | -135.8733673095703
109 | 0.008330895200450777 | 0.9978497706422018 | 0.11200566593930125 | 0.9675 | 0.7888022799491883 | 0.8385 | -109.95402526855469
110 | 0.00399477969814485 | 0.9998566513761468 | 0.10555773356836289 | 0.969 | 0.7627262971401214 | 0.844 | -89.497314453125
111 | 0.003379845359990664 | 1.0 | 0.11259210305660963 | 0.966 | 0.7229194588661194 | 0.8485 | -79.64453125
112 | 0.0029684568780961387 | 1.0 | 0.11181234017014503 | 0.966 | 0.7311494052410126 | 0.8475 | -73.72984313964844
113 | 0.0029133960990226663 | 1.0 | 0.12648461843281986 | 0.963 | 0.7247675399780273 | 0.8495 | -70.41374206542969
114 | 0.002834334146069072 | 1.0 | 0.11453212907165289 | 0.968 | 0.7042505123615265 | 0.849 | -67.60105895996094
115 | 0.0025618248955568794 | 1.0 | 0.12277243608236313 | 0.9665 | 0.6976941499710083 | 0.848 | -65.43409729003906
116 | 0.0025070677105542443 | 1.0 | 0.11853462443314493 | 0.967 | 0.7039039838314056 | 0.844 | -63.93573760986328
117 | 0.0024349970776169055 | 1.0 | 0.1135090285986662 | 0.9665 | 0.70310600233078 | 0.8455 | -61.833194732666016
118 | 0.002329690815504948 | 1.0 | 0.11327740573883056 | 0.966 | 0.6755166628360748 | 0.849 | -60.32893753051758
119 | 0.0022115350664601826 | 1.0 | 0.11822659372352064 | 0.967 | 0.7234518675804138 | 0.8465 | -58.81630325317383
120 | 0.002309280282117153 | 1.0 | 0.11967535805702209 | 0.9645 | 0.7110169227719307 | 0.844 | -58.020538330078125
121 | 0.0021803182274222786 | 1.0 | 0.11698316311836243 | 0.9655 | 0.6823506712913513 | 0.8595 | -55.786956787109375
122 | 0.0021058758106638053 | 1.0 | 0.1118743210826069 | 0.9685 | 0.6568190174102784 | 0.8585 | -55.63640213012695
123 | 0.002189706417693492 | 1.0 | 0.1194963389635086 | 0.967 | 0.6817537778615952 | 0.852 | -53.71977615356445
124 | 0.0022088096422621757 | 1.0 | 0.12688225359469651 | 0.9635 | 0.7573185410499573 | 0.8425 | -53.38060760498047
125 | 0.002539504292461628 | 0.9998566513761468 | 0.11865422344207764 | 0.966 | 0.6680191824436188 | 0.8505 | -56.827632904052734
126 | 0.002013774566275469 | 1.0 | 0.11662928783893585 | 0.967 | 0.7084654016494751 | 0.845 | -53.485260009765625
127 | 0.0019512796361178775 | 1.0 | 0.11943600292503834 | 0.9675 | 0.6912509374618531 | 0.848 | -51.29067611694336
128 | 0.0019723666266328868 | 1.0 | 0.11133869800716639 | 0.9665 | 0.7092122330665588 | 0.852 | -50.315086364746094
129 | 0.0018480581686930269 | 1.0 | 0.12041128429025412 | 0.967 | 0.695708221912384 | 0.855 | -50.52194595336914
130 | 0.0019315858371555805 | 1.0 | 0.11399826173484326 | 0.9685 | 0.6523483284711837 | 0.8585 | -48.66741180419922
131 | 0.0018710086993668057 | 1.0 | 0.1230920679718256 | 0.9675 | 0.6606624765396119 | 0.8525 | -47.982601165771484
132 | 0.0017990236172725986 | 1.0 | 0.1281317655146122 | 0.9655 | 0.7101359944343567 | 0.85 | -46.53931427001953
133 | 0.0017620541546237442 | 1.0 | 0.12211936411261559 | 0.969 | 0.7509906735420228 | 0.8435 | -46.06509017944336
134 | 0.05046867484887934 | 0.9878153669724771 | 0.2849487464874983 | 0.954 | 1.367188907623291 | 0.8225 | -150.66952514648438
135 | 0.03948163667440886 | 0.9888188073394495 | 0.14680807251296937 | 0.965 | 1.0635675859451295 | 0.8365 | -181.03970336914062
136 | 0.007947998459979842 | 0.9971330275229358 | 0.13830545280128717 | 0.969 | 0.9600202779769897 | 0.846 | -116.72789764404297
137 | 0.004551760591603944 | 0.9985665137614679 | 0.11690111872553825 | 0.9705 | 0.8971428254246712 | 0.8475 | -88.46415710449219
138 | 0.002554531529579961 | 0.9998566513761468 | 0.11506333328783512 | 0.972 | 0.8252811584472656 | 0.849 | -70.68000793457031
139 | 0.002055955512866745 | 1.0 | 0.11511275316774845 | 0.971 | 0.7630696697235108 | 0.851 | -64.57687377929688
140 | 0.001984727198317852 | 1.0 | 0.11686814197525382 | 0.97 | 0.6911787950992584 | 0.858 | -58.39181137084961
141 | 0.0020139822234408163 | 1.0 | 0.11444965815544128 | 0.9685 | 0.7082962374687195 | 0.8565 | -55.882164001464844
142 | 0.0019183544000961022 | 1.0 | 0.1168375002592802 | 0.966 | 0.6762368068695068 | 0.856 | -53.55344772338867
143 | 0.0020219234567041586 | 1.0 | 0.11645533327385783 | 0.968 | 0.7012977237701417 | 0.86 | -51.84413146972656
144 | 0.00176248682605171 | 1.0 | 0.12212471082806588 | 0.9685 | 0.6930683822631836 | 0.8565 | -50.43821716308594
145 | 0.0017609453349963788 | 1.0 | 0.12037494590878486 | 0.968 | 0.6927768783569336 | 0.854 | -49.44343948364258
146 | 0.0017434594428611047 | 1.0 | 0.1271342330724001 | 0.964 | 0.6949873743057251 | 0.8545 | -47.95456314086914
147 | 0.0017343344387957193 | 1.0 | 0.12452293742448091 | 0.9655 | 0.6951018419265748 | 0.861 | -46.92107009887695
148 | 0.0016492436941149176 | 1.0 | 0.1194233280569315 | 0.966 | 0.6944212460517883 | 0.8545 | -46.967063903808594
149 | 0.0016654461148032627 | 1.0 | 0.12400619840715081 | 0.965 | 0.7072229342460632 | 0.8495 | -45.89291000366211
150 | 0.001651342197240185 | 1.0 | 0.12001195460930467 | 0.9665 | 0.7036761868000031 | 0.85 | -44.60020446777344
151 | 0.0015898624554152574 | 1.0 | 0.119509287558496 | 0.9655 | 0.7113040227890015 | 0.849 | -44.44696044921875
152 | 0.0015743770786142404 | 1.0 | 0.12559428351745008 | 0.9635 | 0.6881841249465942 | 0.8535 | -43.64748764038086
153 | 0.0015205019102923127 | 1.0 | 0.1227309306487441 | 0.9635 | 0.7325375895500184 | 0.8455 | -42.929351806640625
154 | 0.0015222008218305236 | 1.0 | 0.1266466196924448 | 0.9645 | 0.7074940247535706 | 0.8495 | -42.31568908691406
155 | 0.0014801145939224768 | 1.0 | 0.12003909130394459 | 0.9665 | 0.7224591009616852 | 0.851 | -41.423377990722656
156 | 0.0014788111481695957 | 1.0 | 0.12879137489199638 | 0.965 | 0.710416172504425 | 0.8465 | -41.0375862121582
157 | 0.0013965252768718254 | 1.0 | 0.12259081357717513 | 0.966 | 0.730703890800476 | 0.848 | -40.82147979736328
158 | 0.0014688828914669778 | 1.0 | 0.1299646648168564 | 0.9625 | 0.7179695529937744 | 0.8465 | -40.382606506347656
159 | 0.0014260734552667058 | 1.0 | 0.12439524542540312 | 0.965 | 0.7288596034049988 | 0.8485 | -39.50165939331055
160 | 0.001419593757894232 | 1.0 | 0.1314413979947567 | 0.9645 | 0.7629638133049012 | 0.8445 | -38.80523681640625
161 | 0.0014347872876246041 | 1.0 | 0.13176148426532747 | 0.962 | 0.7496822390556336 | 0.8415 | -38.956050872802734
162 | 0.0014066071289061748 | 1.0 | 0.13189945970103145 | 0.9665 | 0.7923310046195984 | 0.8335 | -39.023231506347656
163 | 0.0014050860166733383 | 1.0 | 0.1368095248490572 | 0.9635 | 0.8244374620616436 | 0.8345 | -37.943031311035156
164 | 0.001364902251692694 | 1.0 | 0.12816104696691036 | 0.966 | 0.7163657038211823 | 0.854 | -37.314205169677734
165 | 0.001335812731776301 | 1.0 | 0.12807643333077431 | 0.9655 | 0.7273156797885895 | 0.85 | -37.20564651489258
166 | 0.007961432772331845 | 0.9984231651376146 | 0.1817947296872735 | 0.9575 | 0.8385568332672119 | 0.836 | -38.6239013671875
167 | 0.09989163445932535 | 0.9772075688073395 | 0.1936235711425543 | 0.96 | 1.1258176221847533 | 0.8175 | -202.16319274902344
168 | 0.021504891649424738 | 0.992545871559633 | 0.10791948476061225 | 0.9735 | 1.0201516842842102 | 0.834 | -158.61790466308594
169 | 0.009289702037301282 | 0.9965596330275229 | 0.10629168160445988 | 0.974 | 1.079059474557638 | 0.832 | -132.69961547851562
170 | 0.0050925053493560335 | 0.9987098623853211 | 0.13509033150644972 | 0.9695 | 1.158270609855652 | 0.8135 | -112.56639099121094
171 | 0.0037114053911613855 | 0.9995699541284404 | 0.10963735814392567 | 0.974 | 0.8675905075073242 | 0.8455 | -90.03556060791016
172 | 0.003428880838461545 | 0.9995699541284404 | 0.1284030411178246 | 0.965 | 0.9716509981155396 | 0.821 | -76.30311584472656
173 | 0.002265897761924094 | 1.0 | 0.1232005003169179 | 0.9685 | 0.9465810213088989 | 0.828 | -62.90407180786133
174 | 0.0025590898516083802 | 0.9997133027522935 | 0.1432869088575244 | 0.964 | 1.1171859912872315 | 0.823 | -54.941680908203125
175 | 0.0021108862259873796 | 0.9998566513761468 | 0.1207888185158372 | 0.9675 | 0.841193606376648 | 0.8375 | -61.24591827392578
176 | 0.0017309598755540002 | 1.0 | 0.120933742582798 | 0.967 | 0.7801404967308044 | 0.8375 | -50.220951080322266
177 | 0.0016870288383386551 | 1.0 | 0.11725183203816414 | 0.969 | 0.7615064001083374 | 0.846 | -46.88289260864258
178 | 0.001538573645713201 | 1.0 | 0.11353220574557782 | 0.968 | 0.7376946868896485 | 0.847 | -45.26161193847656
179 | 0.0016010149861066475 | 1.0 | 0.11683332458883523 | 0.97 | 0.7286770963668823 | 0.849 | -43.57946014404297
180 | 0.0014818580516767815 | 1.0 | 0.11705084222555161 | 0.9705 | 0.7314345615506173 | 0.8505 | -41.90495681762695
181 | 0.0014617436737945696 | 1.0 | 0.11468231312930584 | 0.972 | 0.7287124829292297 | 0.8505 | -40.79608154296875
182 | 0.0014961498729145547 | 1.0 | 0.11674610392563045 | 0.9695 | 0.7326461281776429 | 0.856 | -40.18433380126953
183 | 0.0014661659826759523 | 1.0 | 0.12149346527457237 | 0.9695 | 0.7267000803947449 | 0.8515 | -39.523780822753906
184 | 0.001384605883744571 | 1.0 | 0.12003523190319539 | 0.9695 | 0.762008323431015 | 0.8445 | -38.39851760864258
185 | 0.0013728648387568516 | 1.0 | 0.12206527829915285 | 0.968 | 0.7568904811739922 | 0.849 | -37.71407699584961
186 | 0.0013201401863725635 | 1.0 | 0.11680672432482242 | 0.9705 | 0.7291430640220642 | 0.8505 | -37.3177490234375
187 | 0.0013301716911832914 | 1.0 | 0.11716079184412956 | 0.97 | 0.7511684360504151 | 0.8495 | -36.051082611083984
188 | 0.0013173156187745716 | 1.0 | 0.1231057437621057 | 0.971 | 0.8001593718528748 | 0.8495 | -36.02275848388672
189 | 0.0013411268517118666 | 1.0 | 0.12544056119024755 | 0.9685 | 0.7891773362159729 | 0.847 | -36.1441764831543
190 | 0.001271827110631921 | 1.0 | 0.11732791823148728 | 0.97 | 0.7227564605474472 | 0.8535 | -35.529502868652344
191 | 0.0014172437119643725 | 1.0 | 0.13100671300292016 | 0.967 | 0.9164973592758179 | 0.8405 | -34.33985137939453
192 | 0.07015434754056506 | 0.982368119266055 | 0.28415004548430445 | 0.9555 | 1.0934397158622742 | 0.831 | -155.16592407226562
193 | 0.025464988438332913 | 0.9905389908256881 | 0.1143970248978585 | 0.972 | 1.1288279438018798 | 0.817 | -157.61093139648438
194 | 0.007365241176432742 | 0.9967029816513762 | 0.11735478472022805 | 0.9735 | 0.9840135536193848 | 0.8365 | -106.73331451416016
195 | 0.005565387842888822 | 0.9977064220183486 | 0.11402958662084711 | 0.9725 | 0.9321237258911133 | 0.852 | -92.59510803222656
196 | 0.003396277427256808 | 0.9991399082568807 | 0.11536318182758987 | 0.9665 | 0.8772007403373718 | 0.848 | -71.81138610839844
197 | 0.002228971692886195 | 0.9997133027522935 | 0.11104842873290181 | 0.97 | 0.8911866416931152 | 0.841 | -61.80847930908203
198 | 0.0016480354405832775 | 1.0 | 0.10839600864052773 | 0.968 | 0.829076723575592 | 0.85 | -55.1688346862793
199 | 0.0015292994103553584 | 1.0 | 0.11485752129071625 | 0.9675 | 0.8400257778167725 | 0.842 | -51.05219268798828
200 | 0.001473903510486707 | 1.0 | 0.11622336506843567 | 0.9675 | 0.7801173386573792 | 0.8505 | -48.28337478637695
201 | 0.0014638717712432898 | 1.0 | 0.11799034145474434 | 0.968 | 0.8106213164329529 | 0.8445 | -45.866058349609375
202 | 0.001447018717069589 | 1.0 | 0.1200576408430934 | 0.9665 | 0.7638444724082947 | 0.8515 | -44.26443862915039
203 | 0.0015499335771091197 | 1.0 | 0.11927557787299156 | 0.967 | 0.7809819512367249 | 0.852 | -43.41177749633789
204 | 0.001449009631076879 | 1.0 | 0.12326434923708439 | 0.9665 | 0.7842449457645416 | 0.8505 | -42.00830841064453
205 | 0.0013879225148772394 | 1.0 | 0.12058997663855553 | 0.968 | 0.7812135844230652 | 0.85 | -40.543418884277344
206 | 0.0013875659862789538 | 1.0 | 0.12471559369470925 | 0.9675 | 0.765817913532257 | 0.855 | -38.807186126708984
207 | 0.002451577367887986 | 0.9994266055045872 | 0.1565201717503369 | 0.963 | 0.9662872219085693 | 0.8355 | -41.7597770690918
208 | 0.008815753933792178 | 0.997276376146789 | 0.14335981614887713 | 0.9685 | 0.8641028447151184 | 0.8515 | -63.99028015136719
