epoch | target_train_loss | target_val_loss | target_val_acc | discrim_loss | discrim_acc
0 | 5.840796459604193 | 3.3734967945643834 | 0.16557142857142856 | 0.16689688242762782 | 0.9265769675925926
1 | 11.723165273666382 | 3.2519390092577254 | 0.18442857142857144 | 0.0062950812344853245 | 0.9993489583333334
2 | 12.665431649596602 | 2.405360791342599 | 0.11014285714285714 | 0.005932303996545401 | 0.9997829861111112
3 | 7.473955454649748 | 2.317894002369472 | 0.13057142857142856 | 0.0031488288046535606 | 0.9998553240740741
4 | 7.5240509421737105 | 2.359801417487008 | 0.11271428571428571 | 0.001512673107585956 | 0.9999276620370371
5 | 8.708576131750036 | 2.4468156119755338 | 0.106 | 0.0010374701415895725 | 0.9999276620370371
6 | 16.440551704830593 | 3.0121093390328544 | 0.069 | 0.009200148375453954 | 0.9977575231481481
7 | 18.575302406593604 | 3.0188117455073766 | 0.07371428571428572 | 0.014015521170593155 | 0.998046875
8 | 17.122513523808234 | 3.4730641623905725 | 0.10614285714285714 | 0.013587661883361371 | 0.9981915509259259
9 | 8.15939403463293 | 2.350994536263602 | 0.138 | 0.0014121138956397772 | 0.9997829861111112
10 | 8.826391008165148 | 2.6440875143323628 | 0.098 | 0.0006977153675170148 | 0.9997829861111112
11 | 11.458503793787074 | 4.172634791782924 | 0.127 | 0.0005311773928935037 | 0.9998553240740741
12 | 14.836203963668257 | 2.6061082164219447 | 0.14971428571428572 | 0.00039145329119823674 | 0.9999276620370371
13 | 11.793263912200928 | 2.459169506617955 | 0.09071428571428572 | 0.0001667398359093871 | 1.0
14 | 12.779478602939182 | 3.3611090472085134 | 0.06571428571428571 | 3.2362497151965455e-05 | 1.0
15 | 13.66511446458322 | 2.8672995550973073 | 0.066 | 0.00027714261943987984 | 0.9999276620370371
16 | 13.766491466098362 | 2.3281371154785155 | 0.156 | 7.196922458071506e-05 | 1.0
17 | 14.86258872350057 | 3.0104198251451764 | 0.12071428571428572 | 0.002594806715967058 | 0.9991319444444444
18 | 17.779660931339972 | 2.458915589741298 | 0.08457142857142858 | 0.005253127768541783 | 0.9993489583333334
19 | 17.0450849003262 | 2.360218420573643 | 0.11428571428571428 | 0.0019997977986827564 | 0.9996383101851852
20 | 14.38303025563558 | 2.7180425742013115 | 0.11014285714285714 | 0.052817887957029665 | 0.9860387731481481
21 | 11.325547686329594 | 2.5873981285095216 | 0.121 | 0.012823059574253016 | 0.9954427083333334
22 | 15.770455881401345 | 3.466848697117397 | 0.088 | 0.011384083248298406 | 0.9973234953703703
23 | 10.377154615190294 | 2.759531799861363 | 0.16 | 0.0077972774581414545 | 0.9989149305555556
24 | 9.971813263716522 | 2.663761712210519 | 0.11171428571428571 | 0.003934564431296571 | 0.9992766203703703
25 | 8.417987081739637 | 2.5756321874346053 | 0.08285714285714285 | 0.001577583253425406 | 0.9997106481481481
26 | 9.781431913375854 | 2.7871785398210798 | 0.06357142857142857 | 0.003207646817907483 | 0.9994936342592593
27 | 12.410504067385638 | 3.7858256882258825 | 0.1362857142857143 | 0.005520207757681588 | 0.9989872685185185
28 | 13.535332944658068 | 3.0736864569527764 | 0.07228571428571429 | 0.00233950731668518 | 0.9993489583333334
29 | 9.514383890010693 | 2.947384450367519 | 0.07771428571428571 | 0.0023841652556358087 | 0.9994212962962963
30 | 11.175853446677879 | 2.8225140083857947 | 0.095 | 0.0008123815770751982 | 0.9999276620370371
31 | 11.707756766566524 | 2.9138126604897634 | 0.06457142857142857 | 0.01057686561864136 | 0.9971788194444444
32 | 10.64215350151062 | 2.9099083775111607 | 0.08357142857142857 | 0.003247665667256822 | 0.9991319444444444
33 | 11.245688049881547 | 3.445854020799909 | 0.13357142857142856 | 0.002771011515985972 | 0.9991319444444444
34 | 11.03602483537462 | 2.6973250588008337 | 0.11485714285714285 | 0.001800001714939383 | 0.9996383101851852
35 | 11.675485275409839 | 2.712524375643049 | 0.08614285714285715 | 0.0016405058048118487 | 0.9996383101851852
36 | 10.64223285957619 | 3.305277360643659 | 0.146 | 0.0008903978387972226 | 0.9995659722222222
37 | 10.967914475335014 | 2.6314393612997873 | 0.15171428571428572 | 0.0009003629058278657 | 0.9997106481481481
38 | 9.377276906260738 | 2.597200662612915 | 0.15614285714285714 | 0.0004701453183905094 | 0.9998553240740741
39 | 10.293346687599465 | 2.949018380846296 | 0.10728571428571429 | 0.000860436043795845 | 0.9997829861111112
40 | 11.938871224721273 | 2.8873660880497525 | 0.10857142857142857 | 0.0003813682258758625 | 0.9999276620370371
41 | 11.170995111818668 | 2.8637815952301025 | 0.12271428571428572 | 0.0003262995703818416 | 0.9998553240740741
42 | 10.103268958904126 | 2.8606042404174805 | 0.1327142857142857 | 0.00033366176234671404 | 0.9998553240740741
43 | 11.464440133836534 | 2.713119965689523 | 0.12728571428571428 | 0.00023579411292842082 | 0.9999276620370371
44 | 11.706664950759322 | 2.6805325390951973 | 0.10885714285714286 | 0.00014350908932775147 | 1.0
45 | 12.126009322978833 | 2.6305594648633686 | 0.10585714285714286 | 6.169689821170457e-05 | 1.0
46 | 12.372085129773176 | 2.596136813844953 | 0.10085714285714285 | 0.0002255523916456123 | 0.9999276620370371
47 | 11.864539958812573 | 4.027500157492502 | 0.133 | 0.0005480857738575651 | 0.9998553240740741
48 | 13.76019666813038 | 2.693013501031058 | 0.115 | 0.0035710111504714506 | 0.9992766203703703
49 | 10.633479665826869 | 2.6712393270220076 | 0.11042857142857143 | 0.000522206982808442 | 0.9998553240740741
50 | 10.686602804395887 | 3.8650458782741 | 0.16357142857142856 | 0.002620412924350738 | 0.9991319444444444
51 | 12.077964341198957 | 2.7562223110198976 | 0.16528571428571429 | 0.0015628663052885477 | 0.9993489583333334
